GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag,SaleDate,SalePrice
1121,3,2.0,46,2.0,1121.0,5,8816,5,0,480.0,651.0,470.0,1121,1963.0,0,80,0.0,6,Reg,0,20,80.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,139000.0
1097,3,1.5,15,2.0,1097.0,5,10859,6,0,672.0,0.0,1097.0,1097,1995.0,392,64,0.0,5,Reg,0,20,112.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,145000.0
1022,2,2.0,99,1.0,1022.0,5,7200,4,0,280.0,247.0,310.0,1022,1956.0,0,30,0.0,4,Reg,0,30,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,85000.0
1504,3,3.0,13,2.0,1504.0,7,11883,6,0,478.0,690.0,814.0,1504,1996.0,115,66,196.0,5,Reg,0,20,73.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,203000.0
1434,4,3.0,35,2.0,1434.0,6,10200,7,0,528.0,844.0,590.0,1434,1974.0,80,21,440.0,5,Reg,0,20,85.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,193927.939041863
1648,2,3.5,2,2.0,1596.0,8,3843,5,0,482.0,1476.0,120.0,1648,2007.0,162,53,174.0,5,IR1,0,120,44.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,1,2009-06-01,154865.359142973
2020,3,2.5,14,2.0,1128.0,8,9828,8,878,466.0,584.0,544.0,1142,1995.0,0,155,0.0,5,IR1,0,60,80.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,239500.0
1555,2,2.0,2,3.0,1373.0,7,3684,7,0,660.0,0.0,1373.0,1555,2007.0,143,20,130.0,5,Reg,0,120,53.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0,2009-06-01,174000.0
848,1,2.0,6,2.0,848.0,6,4435,4,0,420.0,685.0,163.0,848,2003.0,140,0,170.0,5,Reg,0,120,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,1,2009-06-01,144000.0
698,2,1.5,62,0.0,698.0,5,9405,4,0,0.0,0.0,698.0,698,1979.0,0,200,0.0,9,Reg,0,20,50.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,118000.0
1040,2,2.0,59,2.0,0.0,3,8544,6,0,400.0,0.0,0.0,1040,1987.0,0,0,0.0,4,Reg,0,90,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0,2009-06-01,92900.0
1738,4,2.0,89,1.0,715.0,4,12513,7,457,368.0,0.0,715.0,1281,1920.0,55,0,0.0,4,IR1,0,50,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,104900.0
1530,3,3.0,4,2.0,1530.0,7,16158,7,0,430.0,1274.0,256.0,1530,2005.0,168,36,16.0,5,IR1,0,20,124.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,260000.0
1733,4,2.0,54,2.0,0.0,3,13680,8,0,452.0,0.0,0.0,1733,1955.0,0,0,0.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,139600.0
1884,3,3.5,6,2.0,926.0,7,7000,7,868,581.0,622.0,304.0,1016,2003.0,0,35,0.0,5,Reg,0,60,70.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,174354.336267919
2060,3,3.5,10,2.0,992.0,7,8755,8,1038,390.0,772.0,220.0,1022,1999.0,0,0,298.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,214000.0
1628,3,2.5,13,2.0,384.0,7,8400,7,670,390.0,284.0,100.0,958,1996.0,48,72,32.0,5,Reg,0,80,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,177109.589956218
1828,3,3.0,7,2.0,1822.0,8,12782,7,0,523.0,1360.0,462.0,1828,2002.0,194,144,164.0,5,Reg,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,185733.534000593
1370,3,2.0,33,2.0,1090.0,7,10400,6,0,479.0,0.0,1090.0,1370,1976.0,0,0,189.0,5,Reg,0,20,80.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,152000.0
2224,4,3.5,5,3.0,1462.0,9,8834,10,762,738.0,1170.0,292.0,1462,2004.0,184,0,216.0,5,Reg,0,60,74.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,350000.0
1535,4,2.0,30,2.0,0.0,5,7018,8,0,410.0,0.0,0.0,1535,1979.0,0,0,0.0,5,Reg,0,90,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0,2009-06-01,118964.0
1224,2,3.0,30,2.0,1086.0,5,7018,6,0,528.0,1086.0,0.0,1224,1979.0,120,0,275.0,5,Reg,0,90,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0,2009-06-01,153337.0
1724,3,2.5,42,2.0,1680.0,6,17871,7,0,480.0,528.0,1152.0,1724,1967.0,0,0,359.0,5,IR1,0,80,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,197900.0
1535,4,2.0,30,2.0,0.0,5,7018,8,0,400.0,0.0,0.0,1535,1979.0,0,0,0.0,5,Reg,0,90,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0,2009-06-01,118858.0
2142,4,2.5,41,1.0,896.0,6,13000,8,960,509.0,448.0,448.0,1182,1968.0,0,72,576.0,6,Reg,252,60,100.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,193500.0
2240,6,2.0,30,2.0,0.0,5,7018,12,1120,528.0,0.0,0.0,1120,1979.0,154,0,0.0,5,Reg,0,90,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,0,2009-06-01,142953.0
2196,3,2.0,19,3.0,2158.0,7,14684,7,0,701.0,485.0,1496.0,2196,1990.0,84,70,234.0,7,IR1,0,20,90.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,271900.0
1484,3,2.5,4,2.0,742.0,6,12589,8,742,390.0,0.0,742.0,742,2005.0,36,24,0.0,5,IR2,0,60,149.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,174000.0
1368,3,2.0,59,1.0,1078.0,5,11767,6,0,195.0,1078.0,0.0,1368,1950.0,0,41,0.0,5,Reg,0,20,70.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,183735.975076576
1212,3,2.0,8,2.0,1212.0,7,9100,6,0,573.0,0.0,1212.0,1212,2001.0,356,0,0.0,5,Reg,0,20,70.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,178000.0
1224,2,2.5,0,2.0,612.0,6,3000,4,612,528.0,294.0,318.0,612,2009.0,0,234,76.0,5,Reg,0,160,30.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0,2009-06-01,173733.0
1224,2,3.0,10,2.0,1224.0,6,4500,5,0,402.0,883.0,341.0,1224,1999.0,0,304,425.0,5,Reg,0,120,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0,2009-06-01,165000.0
1788,3,2.0,8,2.0,1753.0,8,11838,7,0,522.0,0.0,1753.0,1788,2001.0,202,151,0.0,5,Reg,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,236500.0
1224,2,2.5,0,2.0,612.0,6,3951,4,612,528.0,0.0,612.0,612,2009.0,0,234,76.0,5,Reg,0,160,40.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0,2009-06-01,164500.0
1040,2,2.0,60,2.0,0.0,4,7200,6,0,420.0,0.0,0.0,1040,1956.0,0,0,0.0,5,Reg,0,90,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,1,2009-06-01,90000.0
2400,4,3.5,6,3.0,1082.0,8,13262,10,1295,730.0,0.0,1082.0,1105,2003.0,114,40,186.0,5,IR1,0,60,96.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,199954.072465842
1510,3,2.0,99,2.0,677.0,4,9600,7,677,720.0,0.0,677.0,833,1974.0,0,0,0.0,4,Reg,0,70,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,179471.23597476
1050,2,1.0,53,1.0,1050.0,5,9600,5,0,338.0,504.0,546.0,1050,1956.0,0,0,0.0,6,Reg,0,20,80.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,128900.0
1215,3,1.0,51,1.0,1215.0,6,12400,6,0,297.0,585.0,630.0,1215,1958.0,0,0,176.0,7,IR1,234,20,66.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,155000.0
1680,3,3.0,11,2.0,1650.0,7,10140,7,0,583.0,144.0,379.0,1680,1998.0,78,73,0.0,5,Reg,0,20,78.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,213250.0
864,2,1.5,42,1.0,864.0,5,7130,5,0,312.0,648.0,216.0,864,1967.0,0,0,0.0,6,Reg,0,20,62.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,161334.301195429
2007,3,2.0,109,1.0,917.0,6,8400,8,917,357.0,0.0,917.0,1090,1930.0,0,235,0.0,7,Reg,0,70,70.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,177109.589956218
1448,2,2.0,3,2.0,1372.0,8,7500,6,0,692.0,24.0,1348.0,1448,2006.0,0,140,238.0,5,Reg,0,20,75.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,162062.47538448
1363,2,2.0,58,1.0,1008.0,5,14559,6,0,288.0,650.0,178.0,1363,1951.0,324,42,70.0,7,Reg,168,20,75.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,164900.0
1944,4,3.0,99,2.0,972.0,6,10307,12,972,324.0,633.0,339.0,972,1920.0,0,28,0.0,5,Reg,0,90,57.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,Duplex,1,2009-06-01,194138.519145183
864,3,2.0,48,2.0,864.0,5,8499,5,0,732.0,660.0,204.0,864,1982.0,0,312,0.0,6,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,177304.425752748
1378,3,1.0,74,1.0,901.0,6,4080,6,517,162.0,0.0,901.0,861,1920.0,54,0,0.0,8,Reg,0,50,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,168607.664289468
1740,2,1.5,28,2.0,1740.0,7,15417,7,0,540.0,121.0,1619.0,1740,1981.0,228,20,0.0,5,Reg,0,20,110.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,177643.434991809
2036,3,4.0,44,2.0,2136.0,7,215245,8,0,513.0,1236.0,80.0,2036,1965.0,0,0,0.0,5,IR3,0,20,150.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,375000.0
1141,3,2.5,3,2.0,1141.0,7,7500,6,0,484.0,54.0,1087.0,1141,2006.0,182,0,0.0,5,Reg,0,20,63.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,175338.355442312
599,2,2.0,69,0.0,416.0,2,5400,4,0,0.0,0.0,416.0,599,1979.0,0,81,0.0,5,Reg,0,30,90.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,157929.594852031
846,2,1.0,89,2.0,720.0,5,10800,4,0,576.0,0.0,720.0,846,1980.0,0,0,0.0,7,Reg,0,30,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,168557.001935469
2296,3,3.5,1,3.0,1722.0,10,13478,10,568,842.0,1338.0,384.0,1728,2008.0,382,274,420.0,5,IR1,0,60,97.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,451950.0
1472,3,3.0,29,2.0,1372.0,7,14115,6,0,588.0,1036.0,336.0,1472,1980.0,233,48,225.0,5,Reg,0,80,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,187500.0
899,3,1.0,42,1.0,864.0,5,7800,5,0,288.0,450.0,414.0,899,1967.0,64,0,89.0,7,Reg,0,20,65.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,130000.0
1473,1,3.0,41,1.0,1437.0,5,25095,5,0,452.0,1324.0,113.0,1473,1968.0,0,48,0.0,8,IR1,60,20,65.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,143000.0
2067,3,2.5,35,2.0,752.0,7,12732,7,782,784.0,560.0,150.0,1285,1974.0,297,40,0.0,6,IR1,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,185635.132083154
1114,3,3.0,6,2.0,1114.0,5,12450,6,0,576.0,836.0,278.0,1114,2004.0,0,42,0.0,5,Reg,0,20,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,185080.145268797
816,2,1.0,99,0.0,624.0,4,3300,5,0,0.0,0.0,624.0,816,1979.0,0,33,0.0,3,Reg,0,30,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,153796.714319583
1380,3,1.5,46,1.0,1380.0,6,10143,6,0,364.0,384.0,996.0,1380,1963.0,0,0,295.0,7,Reg,216,20,83.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,180539.88079815
1800,3,2.5,9,2.0,982.0,6,8123,7,793,463.0,0.0,982.0,1007,2000.0,100,63,16.0,5,IR1,0,60,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,179000.0
1322,3,3.0,35,2.0,855.0,6,2308,6,467,440.0,257.0,103.0,855,1974.0,260,0,0.0,5,Reg,0,160,24.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0,2009-06-01,147000.0
660,2,1.0,62,0.0,0.0,2,9000,5,0,0.0,0.0,0.0,660,1979.0,0,0,0.0,2,Reg,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,165014.532907657
1034,3,1.5,31,2.0,456.0,6,8014,5,0,504.0,456.0,0.0,1034,1978.0,0,0,23.0,5,IR1,0,85,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,176349.927153587
1602,3,2.5,32,2.0,1602.0,6,16635,8,0,529.0,1246.0,356.0,1602,1977.0,240,0,126.0,7,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,215000.0
1456,3,2.5,4,2.0,728.0,7,10928,8,728,390.0,0.0,728.0,728,2005.0,100,0,0.0,5,Reg,0,60,63.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,182084.790901946
2392,3,2.0,6,3.0,2392.0,10,13472,8,0,968.0,56.0,2336.0,2392,2003.0,248,105,922.0,5,Reg,0,20,103.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,386250.0
1675,3,2.5,10,2.0,841.0,6,24682,7,783,502.0,0.0,841.0,892,1999.0,0,103,0.0,5,IR3,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,181000.0
1489,3,3.5,6,2.0,782.0,7,8965,8,683,400.0,652.0,130.0,806,2003.0,0,75,0.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,178221.531623281
2140,4,2.5,44,2.0,744.0,5,8970,7,1315,549.0,388.0,356.0,825,1965.0,0,40,0.0,6,IR1,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,191507.251872857
1590,3,2.5,1,2.0,768.0,8,9000,6,804,676.0,0.0,768.0,786,2008.0,0,30,0.0,5,Reg,0,60,75.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,210000.0
1694,2,3.0,32,2.0,1694.0,8,14694,5,0,642.0,1252.0,306.0,1694,1977.0,501,120,450.0,9,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,176220.543265638
2080,3,1.5,83,1.0,1276.0,7,10918,9,804,282.0,0.0,1276.0,1276,1926.0,0,0,0.0,9,Reg,145,70,53.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,234000.0
1514,3,3.5,9,2.0,794.0,6,8433,7,695,394.0,683.0,111.0,819,2000.0,0,72,0.0,5,IR1,0,60,42.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,177174.535221728
1276,3,1.0,51,1.0,1276.0,5,9571,5,0,350.0,0.0,1276.0,1276,1958.0,0,0,0.0,3,Reg,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,60000.0
1768,3,2.0,94,2.0,1048.0,6,8094,8,720,576.0,0.0,1048.0,1048,1930.0,0,0,0.0,6,Reg,0,70,57.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,176507.37022149
2377,3,2.0,94,2.0,1313.0,4,10410,8,0,528.0,0.0,1313.0,1313,1954.0,0,0,0.0,5,Reg,0,50,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,181065.347037275
1142,3,1.0,85,1.0,468.0,5,6000,6,320,320.0,220.0,248.0,822,1924.0,0,0,444.0,5,Reg,0,50,60.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,172386.297919134
1430,3,2.5,10,2.0,384.0,7,7848,7,656,410.0,0.0,384.0,774,1999.0,0,0,0.0,6,IR1,0,80,64.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0,2009-06-01,176023.232787689
1620,3,3.0,33,2.0,1281.0,4,9991,8,0,490.0,1116.0,165.0,1620,1993.0,120,78,0.0,4,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,150000.0
2063,3,3.0,15,3.0,2024.0,8,10750,7,0,815.0,236.0,262.0,2063,1994.0,182,56,634.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,181734.480075862
1961,3,3.5,8,2.0,804.0,6,12209,7,1157,560.0,690.0,114.0,804,2001.0,125,192,0.0,5,IR1,0,60,71.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,215000.0
1826,4,2.5,94,1.0,910.0,7,2500,7,910,164.0,299.0,611.0,916,1915.0,0,0,0.0,8,Reg,0,70,50.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,155000.0
1944,3,2.0,94,1.0,672.0,7,9928,8,672,216.0,0.0,672.0,1272,1915.0,24,28,0.0,8,Reg,0,70,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1,2009-06-01,180116.752553161
1960,4,2.0,57,2.0,960.0,5,7596,10,1000,400.0,0.0,960.0,960,1952.0,0,0,360.0,5,Reg,0,90,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Duplex,0,2009-07-01,124500.0
1626,2,2.0,6,2.0,764.0,7,2268,6,862,474.0,567.0,197.0,764,2003.0,0,27,106.0,5,Reg,0,160,36.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,1,2009-07-01,173000.0
1922,4,3.0,6,2.0,0.0,7,7301,7,1427,672.0,0.0,0.0,495,2003.0,0,0,500.0,5,Reg,0,85,64.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,198500.0
2229,5,1.0,97,0.0,755.0,6,5520,8,929,0.0,0.0,755.0,929,1979.0,0,198,0.0,6,Reg,0,75,92.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,104000.0
1718,3,3.0,3,3.0,1700.0,10,12456,7,0,786.0,1172.0,528.0,1718,2008.0,216,48,230.0,5,Reg,0,20,96.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,337500.0
944,2,1.0,57,2.0,0.0,3,10206,4,0,528.0,0.0,0.0,944,1956.0,0,0,0.0,3,Reg,0,20,74.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,82000.0
1604,3,2.0,68,2.0,984.0,5,10998,6,620,660.0,408.0,156.0,984,1977.0,0,68,0.0,5,Reg,0,50,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,117000.0
1344,3,1.0,89,1.0,672.0,5,10690,6,672,468.0,456.0,216.0,672,1964.0,0,128,0.0,7,Reg,0,70,59.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,147000.0
1113,3,1.0,59,1.0,1113.0,5,9600,5,0,264.0,607.0,506.0,1113,1950.0,0,80,0.0,7,Reg,0,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,147000.0
1600,3,2.0,2,3.0,1566.0,8,14230,7,0,890.0,0.0,1566.0,1600,2007.0,0,56,640.0,5,Reg,0,20,110.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,256300.0
1394,3,2.5,46,2.0,1394.0,6,9500,6,0,514.0,609.0,785.0,1394,1963.0,0,76,247.0,5,IR1,185,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,159000.0
2524,4,3.5,28,2.0,2524.0,8,9600,9,0,542.0,1104.0,1420.0,2524,1981.0,474,120,0.0,5,Reg,0,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,278000.0
1176,2,1.0,72,2.0,698.0,6,6000,4,390,624.0,0.0,698.0,786,1999.0,210,0,0.0,9,Reg,0,50,50.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,134900.0
2184,3,3.5,1,3.0,1104.0,9,11308,10,1054,836.0,936.0,168.0,1130,2008.0,0,102,154.0,5,IR1,0,60,96.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,335000.0
1203,3,2.0,59,1.0,709.0,5,7015,5,224,352.0,185.0,524.0,979,1950.0,0,0,161.0,4,IR1,0,50,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,110000.0
1426,3,1.5,32,2.0,690.0,6,7950,6,728,440.0,535.0,155.0,698,1977.0,252,0,140.0,6,IR1,0,60,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,159500.0
1324,3,1.0,73,1.0,672.0,4,6000,6,567,240.0,672.0,0.0,757,1936.0,0,0,0.0,6,Reg,0,50,50.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,128000.0
2612,4,3.5,11,3.0,1225.0,8,12203,8,1336,676.0,854.0,371.0,1276,1998.0,250,0,975.0,5,IR1,0,60,98.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,336000.0
1167,3,3.0,17,2.0,1158.0,6,9248,6,0,400.0,560.0,598.0,1167,1992.0,120,26,106.0,6,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,173000.0
860,2,2.0,27,2.0,840.0,5,8740,4,0,528.0,672.0,168.0,860,1996.0,0,0,0.0,6,IR1,0,85,74.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,137000.0
2344,3,2.5,13,3.0,1264.0,7,10208,7,1067,889.0,0.0,1264.0,1277,1996.0,220,0,921.0,5,IR1,0,60,79.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,265000.0
2448,4,3.5,15,3.0,1629.0,8,46589,8,762,711.0,1361.0,88.0,1686,1994.0,517,76,528.0,7,IR2,0,60,52.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,402000.0
1392,2,2.0,41,2.0,1392.0,6,13560,5,0,576.0,0.0,1392.0,1392,1968.0,0,0,216.0,3,Reg,0,20,120.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,110000.0
3140,4,3.5,1,3.0,1926.0,9,13518,11,1174,820.0,0.0,1926.0,1966,2009.0,144,78,860.0,5,Reg,0,60,104.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,485000.0
1110,1,2.0,31,2.0,1097.0,5,9101,4,0,602.0,1097.0,0.0,1110,1978.0,303,30,104.0,6,IR1,0,85,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,165500.0
1369,3,3.0,84,1.0,672.0,6,6629,6,672,300.0,551.0,121.0,697,1930.0,147,0,0.0,6,Reg,0,70,54.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,103600.0
2046,3,2.5,1,3.0,2046.0,8,11844,7,0,834.0,0.0,2046.0,2046,2008.0,322,82,464.0,5,IR1,0,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,372500.0
1489,3,2.0,69,1.0,778.0,6,9900,7,545,240.0,0.0,778.0,944,1940.0,335,0,0.0,7,Reg,0,50,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,139500.0
2365,3,3.5,10,3.0,1252.0,8,9430,8,1097,856.0,1163.0,89.0,1268,1999.0,0,128,673.0,5,Reg,180,60,82.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,337000.0
1520,3,1.0,77,1.0,793.0,5,4500,6,672,281.0,182.0,611.0,848,1968.0,0,0,0.0,5,IR2,0,50,55.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,159434.0
