GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag,SaleDate,SalePrice
2373,4,2.5,2,3.0,1052.0,8,11631,9,1321,632.0,0.0,1052.0,1052,2004.0,120,46,236.0,5,IR1,0,60,96.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,199437.232798284
902,2,2.0,23,2.0,864.0,5,8885,5,0,484.0,301.0,239.0,902,1983.0,164,0,0.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,131000.0
2521,5,3.5,33,2.0,942.0,6,3964,10,1230,576.0,837.0,105.0,1291,1973.0,728,20,0.0,4,Reg,0,160,42.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,151400.0
2318,3,3.5,1,2.0,960.0,7,9512,8,1358,541.0,788.0,172.0,960,2005.0,0,246,0.0,5,IR1,0,60,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,181991.079479377
2057,3,1.5,70,1.0,1017.0,7,11500,6,1037,180.0,223.0,794.0,1020,1936.0,0,0,0.0,7,IR1,322,50,86.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,250000.0
941,3,1.0,39,1.0,912.0,5,8789,6,0,288.0,659.0,253.0,941,1967.0,64,0,0.0,6,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,180568.187753206
2014,5,2.0,106,2.0,716.0,5,9856,8,1007,624.0,0.0,716.0,1007,1900.0,0,72,0.0,8,Reg,0,70,62.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,209219.844787023
1086,3,2.0,40,2.0,1024.0,5,13400,6,0,484.0,516.0,380.0,1086,1966.0,0,0,1047.0,5,Reg,0,80,85.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,159950.0
1416,3,1.5,106,2.0,780.0,6,9600,7,476,400.0,381.0,399.0,940,1956.0,0,24,0.0,8,Reg,0,50,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,182164.26685407
1596,3,2.5,1,2.0,784.0,7,9316,6,812,610.0,0.0,784.0,784,2005.0,144,45,532.0,5,IR1,0,60,78.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,181605.343963015
1666,2,3.0,0,2.0,1666.0,9,6373,6,0,575.0,415.0,1251.0,1666,2006.0,228,75,572.0,5,Reg,0,120,48.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,162537.52704471
1128,2,1.0,52,1.0,936.0,5,9000,5,0,286.0,812.0,124.0,1128,1954.0,0,0,0.0,5,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,118000.0
1749,3,2.5,7,2.0,842.0,7,9272,7,893,515.0,500.0,342.0,856,1999.0,140,85,0.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,181518.750275669
1092,3,1.5,36,0.0,546.0,4,1936,5,546,0.0,0.0,546.0,546,1979.0,0,0,0.0,7,Reg,0,160,21.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Twnhs,0,2006-06-01,167081.220948984
1924,3,3.5,8,2.0,1086.0,8,12011,7,838,592.0,956.0,130.0,1086,1998.0,208,75,530.0,5,IR1,374,60,78.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,280000.0
747,1,1.0,80,2.0,600.0,4,5825,5,0,528.0,0.0,600.0,747,1953.0,0,0,108.0,5,IR1,0,30,52.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,79900.0
1433,3,2.0,45,2.0,1251.0,5,9600,7,0,441.0,915.0,336.0,1433,1961.0,144,0,0.0,6,Reg,0,20,80.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,182164.26685407
894,3,2.0,32,2.0,864.0,5,13350,5,0,440.0,762.0,102.0,894,1974.0,241,0,0.0,5,IR1,0,20,100.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,142500.0
1092,3,1.5,36,0.0,546.0,4,1526,5,546,0.0,0.0,546.0,546,1979.0,0,34,0.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Twnhs,0,2006-06-01,166274.325225982
1050,3,2.0,52,1.0,1050.0,6,8092,6,0,286.0,824.0,226.0,1050,1954.0,0,0,176.0,8,Reg,0,20,70.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,179196.465024103
672,2,1.0,81,0.0,432.0,4,8534,4,0,0.0,0.0,432.0,672,1979.0,0,0,0.0,4,Reg,0,30,61.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,166790.457916434
1575,2,1.5,55,2.0,216.0,6,10170,5,0,400.0,0.0,216.0,1575,1951.0,0,0,522.0,6,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,170010.168655046
1358,1,2.5,4,2.0,1348.0,8,11088,5,0,418.0,872.0,476.0,1358,2002.0,68,166,0.0,5,Reg,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,158540.947801398
1635,2,1.0,96,1.0,485.0,6,5310,5,634,255.0,0.0,485.0,1001,1950.0,394,0,0.0,8,Reg,0,50,59.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,117000.0
1565,3,3.0,41,1.0,1187.0,6,8800,7,0,299.0,901.0,34.0,1565,1965.0,200,25,0.0,7,Reg,0,190,80.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,1,2006-06-01,180589.836175042
1336,2,2.0,53,1.0,1165.0,5,15750,5,0,375.0,841.0,324.0,1336,1953.0,0,0,56.0,5,Reg,0,190,90.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,0,2006-06-01,157000.0
884,2,2.0,55,1.0,884.0,5,15428,4,0,270.0,741.0,143.0,884,1951.0,0,0,0.0,6,Reg,195,20,85.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,180358.114292956
1632,3,2.5,8,2.0,935.0,7,9084,8,677,462.0,0.0,935.0,955,1998.0,0,28,0.0,5,IR1,0,60,63.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,176500.0
754,2,2.0,71,0.0,520.0,6,6780,5,0,0.0,490.0,30.0,520,1979.0,53,0,0.0,8,Reg,0,190,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,1,2006-06-01,84500.0
1770,4,2.5,38,2.0,900.0,5,8640,7,886,530.0,361.0,56.0,884,1968.0,0,60,300.0,5,Reg,270,60,72.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,193550.830097069
1365,3,1.5,33,2.0,765.0,5,2160,7,600,440.0,402.0,363.0,765,1973.0,0,36,200.0,6,Reg,0,160,24.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,167522.061539111
1384,2,2.0,50,2.0,1015.0,5,13300,6,0,896.0,494.0,521.0,1384,2001.0,75,0,0.0,5,Reg,0,20,70.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,176170.128686742
1686,1,3.0,0,3.0,1686.0,9,7740,6,0,899.0,1023.0,663.0,1686,2006.0,266,100,518.0,5,Reg,0,20,61.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,151951.955409666
1102,2,2.0,26,2.0,988.0,6,10464,5,0,582.0,850.0,138.0,1102,1980.0,140,22,130.0,6,IR1,0,85,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,170588.771929588
1522,4,2.0,80,0.0,1008.0,5,6000,7,0,0.0,0.0,1008.0,1008,1979.0,0,0,0.0,5,Reg,0,50,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,102000.0
1208,3,2.5,29,2.0,1208.0,6,11250,6,0,546.0,767.0,441.0,1208,1977.0,198,42,0.0,6,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,165000.0
1801,3,2.5,1,3.0,893.0,8,10463,8,900,800.0,0.0,893.0,901,2005.0,0,116,0.0,5,IR1,0,60,72.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,239900.0
1146,3,1.5,43,1.0,1083.0,6,10184,6,0,294.0,580.0,503.0,1146,1963.0,345,75,379.0,5,Reg,0,80,83.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,183313.601249761
1993,4,2.5,35,2.0,825.0,6,14803,8,896,495.0,416.0,409.0,1097,1971.0,0,66,252.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,190000.0
2392,3,3.5,9,3.0,1396.0,8,9452,7,985,870.0,1074.0,322.0,1407,1997.0,0,70,423.0,5,Reg,0,60,82.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,348000.0
1511,3,3.5,9,2.0,802.0,6,11207,8,709,413.0,714.0,88.0,802,1997.0,95,75,0.0,5,IR1,0,60,70.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,185000.0
1595,2,1.0,66,1.0,940.0,6,8400,6,403,240.0,388.0,552.0,1192,1940.0,0,0,0.0,5,Reg,0,50,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,140000.0
1582,4,2.5,42,2.0,1624.0,5,36500,7,0,390.0,812.0,812.0,1582,1964.0,168,198,621.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,190000.0
1376,3,2.0,69,1.0,780.0,6,8600,7,596,198.0,0.0,780.0,780,1937.0,0,0,0.0,6,Reg,0,50,50.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,119500.0
616,2,1.0,85,1.0,616.0,5,6000,4,0,205.0,616.0,0.0,616,1921.0,0,0,0.0,7,Reg,0,30,50.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,89000.0
2494,4,3.5,12,3.0,1290.0,8,10236,9,1189,803.0,380.0,742.0,1305,1994.0,200,95,501.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,196691.81930173
1861,3,3.5,4,2.0,916.0,7,13450,8,941,492.0,700.0,216.0,920,2002.0,146,91,0.0,5,IR1,0,60,95.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,200000.0
1103,3,2.0,32,2.0,1103.0,6,10000,6,0,462.0,755.0,348.0,1103,1974.0,295,84,176.0,6,Reg,0,20,80.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,182951.482193584
1130,2,2.0,86,2.0,1120.0,5,10800,5,0,720.0,821.0,299.0,1130,1970.0,229,0,0.0,6,Reg,0,30,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,120000.0
3608,4,2.5,114,3.0,1107.0,10,22950,12,1518,840.0,0.0,1107.0,1518,1993.0,0,260,0.0,9,IR2,410,75,90.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,475000.0
1059,3,2.0,40,1.0,1059.0,5,9000,6,0,286.0,773.0,286.0,1059,1966.0,0,88,0.0,6,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,180983.443844799
1875,3,3.0,31,2.0,675.0,6,10530,8,766,485.0,548.0,127.0,1109,1975.0,48,28,248.0,6,Reg,0,80,81.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,183994.54251844
987,2,1.5,34,1.0,483.0,6,1680,5,504,288.0,0.0,483.0,483,1972.0,0,0,297.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Twnhs,0,2006-06-01,94500.0
1517,3,1.0,77,2.0,792.0,8,11435,7,725,400.0,0.0,792.0,792,1931.0,0,0,0.0,7,IR1,0,70,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,230000.0
1252,3,1.0,98,2.0,504.0,5,7438,5,316,576.0,0.0,504.0,936,1986.0,104,0,0.0,8,IR1,0,50,92.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,127000.0
864,3,1.0,34,1.0,864.0,5,9560,5,0,288.0,360.0,504.0,864,1972.0,0,0,0.0,7,IR1,0,20,120.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,128500.0
1509,3,3.5,4,2.0,783.0,6,7861,7,702,393.0,457.0,326.0,807,2002.0,100,75,0.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,183200.0
1422,3,2.0,55,1.0,806.0,5,12375,7,341,288.0,329.0,477.0,1081,1951.0,0,0,41.0,5,Reg,0,50,82.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,187625.573271948
1064,3,1.5,39,2.0,1064.0,5,11327,6,0,528.0,779.0,285.0,1064,1967.0,314,48,305.0,6,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,185563.069082422
813,2,1.0,76,1.0,813.0,6,5684,5,0,270.0,0.0,813.0,813,1932.0,0,113,0.0,8,Reg,0,30,70.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,110000.0
1489,3,2.0,0,2.0,1489.0,8,11216,7,0,776.0,0.0,1489.0,1489,2006.0,0,140,0.0,5,Reg,0,20,81.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,232600.0
1640,3,1.0,56,2.0,0.0,5,21370,7,0,394.0,0.0,0.0,1640,1950.0,0,0,0.0,5,Reg,0,20,100.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,205328.078219268
1032,2,1.0,71,1.0,0.0,5,8250,6,0,260.0,0.0,0.0,1032,1939.0,0,0,0.0,7,Reg,0,30,55.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,166231.535025379
1904,3,3.5,1,2.0,1058.0,8,10927,8,846,736.0,546.0,512.0,1058,2003.0,179,60,280.0,5,Reg,0,60,74.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,275000.0
2156,3,2.0,38,2.0,1568.0,7,20781,9,0,508.0,297.0,1203.0,2156,1968.0,0,80,0.0,7,IR2,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,262500.0
1868,2,3.0,1,3.0,1868.0,9,14780,7,0,1085.0,1505.0,363.0,1868,2005.0,354,56,568.0,5,IR1,156,20,120.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,179082.825442944
1767,2,3.0,19,2.0,1064.0,7,5306,5,703,504.0,495.0,354.0,1064,1987.0,441,35,0.0,7,IR1,0,160,44.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,239000.0
1142,2,2.0,1,2.0,1142.0,7,3010,6,0,440.0,16.0,1126.0,1142,2005.0,90,0,14.0,5,Reg,0,120,43.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,1,2006-06-01,155919.014077746
1750,3,1.0,126,1.0,636.0,5,9000,8,661,240.0,0.0,636.0,1089,1937.0,0,0,0.0,6,Reg,0,70,50.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,124000.0
987,2,1.5,33,1.0,483.0,6,1953,5,504,264.0,309.0,174.0,483,1973.0,72,0,408.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Twnhs,0,2006-06-01,83000.0
1350,3,1.5,52,2.0,967.0,4,9375,6,0,504.0,799.0,168.0,1350,1954.0,237,0,0.0,5,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,181721.458225594
810,2,2.0,35,2.0,782.0,5,10820,4,0,576.0,535.0,88.0,810,1973.0,0,0,153.0,7,Reg,0,85,72.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,171289.393581756
1712,4,2.0,47,2.0,1626.0,5,8393,8,0,588.0,528.0,1098.0,1712,2005.0,272,54,122.0,5,Reg,0,90,70.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Duplex,1,2006-06-01,145000.0
492,1,2.0,85,1.0,492.0,3,7830,3,0,200.0,416.0,76.0,492,1921.0,0,0,0.0,5,Reg,0,30,52.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,152129.078861057
2726,4,2.5,11,3.0,1342.0,8,10019,9,1368,725.0,527.0,815.0,1358,1995.0,307,169,397.0,5,IR1,0,60,83.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,196264.754980043
1510,3,1.0,86,1.0,755.0,6,4899,6,755,216.0,305.0,450.0,755,1920.0,0,0,0.0,8,Reg,0,70,69.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,172912.518576433
960,3,2.0,51,2.0,960.0,5,6000,5,0,576.0,576.0,384.0,960,1976.0,0,0,0.0,7,Reg,0,190,50.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,0,2006-06-01,175079.328798445
840,2,1.0,86,1.0,798.0,3,5747,5,0,250.0,0.0,798.0,840,1938.0,112,0,0.0,4,Reg,0,30,48.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,161305.53503837
1375,2,1.0,52,2.0,1367.0,6,11310,5,0,451.0,0.0,1367.0,1375,1954.0,0,30,0.0,5,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,140000.0
1236,3,1.0,45,1.0,912.0,5,6993,6,0,288.0,465.0,447.0,1236,1961.0,0,0,0.0,7,Reg,0,20,65.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,135000.0
1217,2,2.0,15,2.0,1217.0,6,7175,5,0,484.0,278.0,939.0,1217,1991.0,0,64,0.0,5,Reg,0,120,50.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,164115.893800435
1872,3,2.5,18,2.0,1845.0,7,10400,6,0,604.0,929.0,916.0,1872,1988.0,197,39,102.0,5,Reg,0,20,80.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,241500.0
1200,2,2.5,1,2.0,600.0,7,3180,4,600,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,30.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,151000.0
1032,2,1.0,82,1.0,1032.0,6,7741,5,0,280.0,143.0,817.0,1032,1995.0,0,0,0.0,5,Reg,0,30,56.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,165229.803505847
1830,2,2.0,39,2.0,1865.0,7,20355,6,0,521.0,810.0,229.0,1830,1967.0,0,115,123.0,6,Reg,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,190054.639237419
1797,3,1.5,49,3.0,1617.0,5,11765,7,0,963.0,1127.0,490.0,1797,1957.0,0,0,302.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,186425.069879189
1624,2,2.0,54,1.0,1444.0,5,10858,6,0,240.0,40.0,1404.0,1624,1952.0,0,40,150.0,6,Reg,0,20,89.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,172469.071592608
1886,4,2.5,8,2.0,930.0,7,11214,10,930,431.0,0.0,930.0,956,1998.0,89,0,0.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,199900.0
1141,3,2.0,39,1.0,1141.0,5,9600,6,0,568.0,602.0,137.0,1141,1967.0,0,78,140.0,7,Reg,0,80,80.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,183269.159407668
1728,4,2.0,30,2.0,1728.0,6,12640,8,0,574.0,936.0,396.0,1728,1976.0,40,0,0.0,5,IR1,0,90,55.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,Duplex,0,2006-07-01,150900.0
1574,3,3.5,30,2.0,796.0,6,18800,6,784,566.0,712.0,84.0,790,1976.0,306,111,120.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,190000.0
1294,2,2.0,0,2.0,1286.0,7,6762,6,0,662.0,0.0,1286.0,1294,2006.0,168,55,0.0,5,Reg,0,20,64.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,193879.0
1598,3,2.5,2,2.0,848.0,7,9171,7,750,433.0,0.0,848.0,848,2004.0,100,48,0.0,5,IR1,0,60,59.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,182424.87095604
1223,2,2.5,1,2.0,600.0,7,2544,4,623,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,Twnhs,0,2006-07-01,147400.0
816,2,2.0,72,1.0,816.0,6,8550,4,0,240.0,574.0,242.0,816,1949.0,228,0,0.0,8,Reg,0,30,60.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,167926.839083612
2324,4,4.0,1,3.0,1175.0,9,11924,11,1142,736.0,998.0,177.0,1182,2005.0,147,21,286.0,5,IR1,0,60,85.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,345000.0
1494,3,3.0,9,2.0,1479.0,6,9236,6,0,576.0,1200.0,279.0,1494,1997.0,168,27,0.0,5,IR1,0,20,79.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,217000.0
1614,3,2.0,1,3.0,1614.0,7,11210,7,0,865.0,20.0,1594.0,1614,2005.0,144,59,240.0,5,IR1,0,20,86.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,221500.0
1352,3,1.5,48,1.0,1062.0,5,6930,6,0,288.0,300.0,468.0,1352,1958.0,168,0,120.0,4,IR1,0,80,92.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,130000.0
1440,4,1.5,42,2.0,720.0,5,9350,7,720,480.0,360.0,360.0,720,1964.0,0,32,0.0,6,Reg,0,60,85.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,196053.029878304
1603,3,2.5,14,2.0,761.0,6,7153,7,793,484.0,387.0,374.0,810,1992.0,0,124,0.0,5,Reg,0,60,65.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,175900.0
914,2,1.0,10,2.0,870.0,5,8846,5,0,576.0,298.0,572.0,914,1998.0,0,0,0.0,5,IR1,0,85,57.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,148000.0
2263,4,2.5,8,2.0,1141.0,8,12090,10,1098,420.0,0.0,1141.0,1165,1998.0,144,123,650.0,5,Reg,0,60,93.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,258000.0
1509,3,2.5,3,2.0,783.0,7,7875,8,702,393.0,0.0,783.0,807,2003.0,0,75,0.0,5,Reg,0,60,63.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,180000.0
1360,2,1.5,68,1.0,803.0,5,7200,6,557,297.0,0.0,803.0,803,1951.0,0,65,0.0,6,Reg,0,50,60.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,125500.0
984,3,1.0,41,1.0,984.0,5,9308,5,0,310.0,554.0,430.0,984,1965.0,0,0,0.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,182694.492209823
2784,5,4.5,28,2.0,1392.0,7,16692,12,1392,564.0,790.0,133.0,1392,1978.0,0,112,184.0,5,IR1,440,60,80.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,250000.0
988,3,2.0,44,2.0,988.0,5,9100,6,0,624.0,36.0,952.0,988,1977.0,0,0,51.0,4,Reg,0,20,70.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,182285.140233276
954,3,1.0,30,2.0,911.0,5,10780,6,0,576.0,483.0,428.0,954,1976.0,0,0,0.0,5,IR1,0,80,55.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,132500.0
2253,3,2.5,1,2.0,1209.0,8,12867,8,1044,575.0,0.0,1209.0,1209,2005.0,243,142,0.0,5,IR1,0,60,103.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1,2006-07-01,189698.740693148
1320,3,2.5,12,2.0,636.0,6,9019,6,684,472.0,274.0,362.0,636,1994.0,0,40,0.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,182125.729127024
1223,2,2.5,1,2.0,600.0,7,2544,4,623,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,Twnhs,0,2006-07-01,156106.800760811
1326,3,2.0,0,2.0,1326.0,6,11660,6,0,427.0,0.0,1326.0,1326,2006.0,100,0,0.0,5,IR1,0,20,102.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0,2006-07-01,187323.318406165
