SalePrice,BedroomAbvGr,Bathrooms,PropertyAge,OverallQual,LotArea,TotRmsAbvGrd,ScreenPorch,YrSold,MoSold,QrtSold
140000.0,4,2.5,45,6,7056,8,0,2008,10,Q4
106500.0,2,1.0,70,4,8765,6,0,2006,4,Q2
142953.0,6,2.0,30,5,7018,12,0,2009,6,Q2
611657.0,2,3.5,1,9,12919,11,0,2010,3,Q1
135000.0,3,1.0,45,5,6993,6,0,2006,6,Q2
110000.0,2,1.0,36,4,7340,4,0,2007,6,Q2
153000.0,2,2.0,52,5,8712,5,0,2009,5,Q2
180000.0,3,2.5,3,7,7875,8,0,2006,7,Q3
240000.0,3,2.0,0,7,14859,7,0,2006,8,Q3
125500.0,3,1.0,40,5,6173,6,0,2007,8,Q3
128000.0,3,2.0,56,5,9920,6,0,2010,2,Q1
255000.0,3,3.0,1,8,13501,8,0,2007,6,Q2
250000.0,3,1.5,70,7,11500,6,322,2006,6,Q2
131000.0,2,2.0,23,5,8885,5,0,2006,6,Q2
174000.0,3,2.5,4,6,12589,8,0,2009,6,Q2
154300.0,5,2.0,50,5,11600,12,0,2010,1,Q1
143500.0,3,1.5,32,5,9286,5,0,2009,10,Q4
88000.0,3,1.0,81,5,6120,6,120,2006,7,Q3
145000.0,4,2.0,58,5,6270,8,0,2007,8,Q3
173733.0,2,2.5,0,6,3000,4,0,2009,6,Q2
75000.0,3,1.5,37,4,2001,6,0,2007,1,Q1
35311.0,1,1.0,57,2,9000,4,0,2006,10,Q4
135000.0,3,1.0,53,4,17140,6,0,2009,4,Q2
238000.0,4,3.5,16,7,13125,8,0,2007,11,Q4
176500.0,3,2.0,50,6,11029,6,190,2008,5,Q2
201000.0,3,3.0,13,6,8462,7,0,2007,7,Q3
145900.0,4,5.0,108,5,8777,9,0,2008,9,Q3
169990.0,3,2.0,1,6,10237,6,0,2006,10,Q4
193000.0,2,3.0,15,6,8012,5,0,2008,7,Q3
207500.0,3,3.0,26,6,10240,7,0,2006,5,Q2
175000.0,3,2.5,31,5,15611,6,0,2008,3,Q1
285000.0,4,2.5,4,8,11999,10,0,2007,5,Q2
176000.0,4,2.5,40,7,9900,9,0,2008,4,Q2
236500.0,3,2.0,8,8,11838,7,0,2009,6,Q2
222000.0,4,2.5,9,7,13006,8,0,2006,11,Q4
201000.0,3,2.0,2,8,8925,7,0,2009,7,Q3
117500.0,2,1.5,44,5,9100,5,0,2009,7,Q3
320000.0,3,2.0,1,9,11670,8,0,2007,3,Q1
190000.0,3,2.0,5,7,8487,6,0,2009,8,Q3
242000.0,4,3.0,48,7,27650,9,0,2008,11,Q4
79900.0,1,1.0,80,4,5825,5,0,2006,6,Q2
184900.0,2,3.0,6,7,10083,5,0,2009,8,Q3
253000.0,3,2.5,4,7,9675,8,0,2009,2,Q1
239799.0,3,2.5,0,7,8760,7,0,2006,8,Q3
244400.0,4,2.0,70,7,24090,10,0,2010,6,Q2
150900.0,4,2.0,30,6,12640,8,0,2006,7,Q3
214000.0,3,3.5,10,7,8755,8,0,2009,6,Q2
150000.0,4,4.0,30,4,7711,8,0,2007,8,Q3
143000.0,4,2.0,40,5,25000,8,0,2007,6,Q2
137500.0,3,1.5,51,6,14375,7,233,2009,1,Q1
124900.0,2,1.0,119,5,8820,7,0,2009,9,Q3
143000.0,3,2.0,47,5,8163,6,0,2006,3,Q1
270000.0,3,3.0,5,8,14536,9,0,2007,11,Q4
192500.0,3,2.5,4,7,14006,7,0,2006,2,Q1
197500.0,3,2.5,38,6,9360,5,0,2010,3,Q1
129000.0,3,2.0,57,5,7200,5,0,2007,7,Q3
119900.0,3,2.0,41,5,7800,6,0,2006,7,Q3
133900.0,2,1.5,37,5,7200,5,0,2009,4,Q2
172000.0,4,3.0,39,5,11075,7,0,2008,9,Q3
127500.0,4,3.0,31,6,9400,4,0,2006,10,Q4
145000.0,4,2.0,61,6,7136,8,0,2007,8,Q3
124000.0,2,1.5,29,6,1300,5,0,2009,5,Q2
132000.0,3,1.0,45,5,7420,6,0,2007,4,Q2
185000.0,3,3.0,4,7,8450,6,0,2007,10,Q4
155000.0,3,3.5,11,7,2572,6,0,2010,5,Q2
116500.0,2,2.0,52,5,7207,4,0,2010,2,Q1
272000.0,4,3.5,31,6,12227,11,0,2008,7,Q3
155000.0,3,3.5,31,6,2308,7,0,2007,7,Q3
239000.0,2,2.0,2,9,11923,7,0,2009,5,Q2
214900.0,4,3.5,8,7,11316,8,0,2010,2,Q1
178900.0,3,2.5,2,6,10237,8,0,2007,7,Q3
160000.0,2,2.5,69,5,9600,7,0,2009,6,Q2
135000.0,3,2.0,53,5,7390,6,0,2008,7,Q3
37900.0,2,1.0,99,3,5925,6,0,2009,5,Q2
140000.0,2,2.0,48,6,10382,6,0,2006,3,Q1
135000.0,4,1.5,57,4,10800,6,0,2006,12,Q4
173000.0,2,2.0,6,7,2268,6,0,2009,7,Q3
99500.0,2,2.0,31,6,7892,5,0,2010,4,Q2
182000.0,3,2.0,1,7,11639,6,0,2008,12,Q4
167500.0,3,1.0,99,7,11414,8,0,2009,10,Q4
165000.0,3,3.5,6,7,2651,6,0,2006,4,Q2
85500.0,2,1.0,83,4,5900,4,0,2006,8,Q3
199900.0,1,2.5,1,7,4274,4,0,2007,11,Q4
110000.0,3,1.0,53,4,9450,5,0,2007,5,Q2
139000.0,3,2.0,46,5,8816,5,0,2009,6,Q2
178400.0,3,2.0,47,7,12122,6,0,2008,7,Q3
336000.0,4,3.5,11,8,12203,8,0,2009,7,Q3
159895.0,2,2.0,1,7,3182,6,0,2008,3,Q1
255900.0,4,2.5,6,8,11250,9,0,2008,5,Q2
126000.0,4,2.0,32,5,10125,8,0,2009,8,Q3
125000.0,3,2.0,58,5,10880,5,0,2008,8,Q3
117000.0,2,1.0,96,6,5310,5,0,2006,6,Q2
395192.0,3,3.5,1,9,10159,8,0,2010,4,Q2
195000.0,4,2.5,31,6,12046,8,0,2007,6,Q2
197000.0,3,2.5,0,7,8125,6,0,2006,8,Q3
348000.0,3,3.5,9,8,9452,7,0,2006,6,Q2
168000.0,4,1.5,127,8,17671,8,0,2009,11,Q4
187000.0,3,2.5,43,6,9760,7,0,2007,7,Q3
173900.0,3,2.5,1,6,8846,6,0,2006,8,Q3
337500.0,3,3.0,3,10,12456,7,0,2009,7,Q3
121600.0,3,2.5,60,4,4712,5,63,2006,8,Q3
136500.0,3,2.0,45,5,10659,6,0,2006,1,Q1
185000.0,2,2.0,39,6,11717,6,0,2009,2,Q1
91000.0,3,1.0,84,3,9786,6,0,2006,5,Q2
206000.0,2,3.0,4,7,6762,6,0,2010,2,Q1
82000.0,2,1.0,57,3,10206,4,0,2009,7,Q3
86000.0,2,1.0,87,5,5400,4,0,2007,1,Q1
232000.0,3,2.0,2,8,11957,7,0,2008,7,Q3
136905.0,4,2.0,31,5,11500,8,0,2007,6,Q2
181000.0,1,2.0,4,7,3182,7,0,2009,5,Q2
149900.0,3,2.0,31,5,8385,6,0,2008,11,Q4
163500.0,3,2.5,37,6,12155,7,147,2007,3,Q1
88000.0,3,1.5,39,4,2217,6,0,2009,8,Q3
240000.0,3,2.0,5,7,12118,7,180,2009,4,Q2
102000.0,4,2.0,80,5,6000,7,0,2006,6,Q2
135000.0,4,2.0,60,5,21286,7,0,2008,8,Q3
100000.0,4,2.0,45,5,9825,8,0,2010,5,Q2
165000.0,3,1.5,84,6,10592,7,53,2007,8,Q3
85000.0,2,2.0,99,5,7200,4,0,2009,6,Q2
119200.0,2,1.0,59,6,11664,5,0,2007,11,Q4
227000.0,3,3.5,8,8,8400,6,0,2009,11,Q4
203000.0,3,3.0,13,7,11883,6,0,2009,6,Q2
187500.0,1,2.0,25,8,5814,4,0,2009,8,Q3
160000.0,3,2.5,16,7,10784,7,0,2007,5,Q2
213490.0,2,2.0,1,7,3013,6,0,2006,4,Q2
176000.0,2,2.5,3,4,7024,5,0,2008,6,Q2
194000.0,2,3.0,0,7,7406,6,0,2006,7,Q3
87000.0,2,1.0,77,5,9439,6,0,2007,3,Q1
191000.0,2,2.0,3,7,3182,7,0,2008,5,Q2
287000.0,2,3.0,32,8,15498,10,0,2008,5,Q2
112500.0,3,2.0,35,5,7700,5,0,2007,3,Q1
167500.0,3,2.0,50,5,9300,6,143,2010,4,Q2
293077.0,3,3.0,1,8,9520,7,0,2008,4,Q2
105000.0,3,2.0,66,5,9492,6,0,2007,4,Q2
118000.0,3,2.0,34,6,1680,7,0,2006,5,Q2
160000.0,5,2.0,90,5,7082,10,0,2006,7,Q3
197000.0,5,3.5,89,7,15863,12,0,2009,8,Q3
310000.0,5,3.5,13,8,14541,10,0,2006,11,Q4
230000.0,3,3.0,4,7,8125,6,0,2006,2,Q1
119750.0,2,1.0,69,5,6305,5,0,2007,6,Q2
84000.0,3,1.0,52,4,11500,5,0,2009,1,Q1
315500.0,2,3.0,2,9,12898,6,0,2009,9,Q3
287000.0,3,2.5,7,8,9240,7,189,2008,9,Q3
97000.0,3,1.5,39,4,1533,6,0,2009,5,Q2
80000.0,1,2.0,39,4,1477,3,0,2009,4,Q2
155000.0,3,3.0,49,5,13125,8,0,2006,1,Q1
173000.0,4,2.0,42,6,9130,7,0,2008,7,Q3
196000.0,1,3.0,4,6,5381,5,0,2009,8,Q3
262280.0,4,3.5,18,7,11839,10,0,2008,5,Q2
278000.0,4,3.5,28,8,9600,9,0,2009,7,Q3
139600.0,4,2.0,54,3,13680,8,0,2009,6,Q2
556581.0,4,3.5,1,9,16056,11,0,2006,7,Q3
145000.0,3,1.5,14,5,9245,5,0,2008,2,Q1
115000.0,3,1.0,49,5,21750,9,0,2009,11,Q4
84900.0,2,1.0,64,4,11100,6,0,2010,4,Q2
176485.0,3,2.0,0,7,8993,6,0,2007,8,Q3
200141.0,3,2.0,0,7,11175,6,0,2007,10,Q4
165000.0,4,2.0,43,6,9500,9,0,2007,6,Q2
144500.0,4,1.0,53,5,8562,7,0,2010,5,Q2
255000.0,3,3.5,4,8,11367,7,0,2006,11,Q4
180000.0,3,2.5,32,6,11361,7,189,2008,5,Q2
185850.0,2,3.0,1,7,7052,6,0,2006,6,Q2
248000.0,3,2.5,15,7,29959,7,0,2009,1,Q1
335000.0,3,3.5,1,9,11308,10,0,2009,7,Q3
220000.0,3,1.5,75,6,11275,7,0,2007,3,Q1
213500.0,2,3.0,9,8,4920,6,0,2010,4,Q2
81000.0,2,1.0,73,3,18000,6,0,2008,8,Q3
90000.0,5,2.0,107,5,13600,10,0,2007,9,Q3
110500.0,2,1.0,81,6,6000,5,0,2006,7,Q3
154000.0,3,1.5,43,5,11000,6,0,2009,11,Q4
328000.0,3,3.5,14,7,14000,7,0,2010,4,Q2
178000.0,3,2.5,16,6,7837,7,0,2009,5,Q2
167900.0,4,2.5,44,6,9760,7,189,2008,6,Q2
151400.0,5,3.5,33,6,3964,10,0,2006,6,Q2
135000.0,2,1.5,58,5,9600,4,0,2007,5,Q2
135000.0,3,2.0,51,5,10152,6,192,2007,6,Q2
154000.0,4,1.5,41,6,11700,8,0,2009,5,Q2
91500.0,4,2.5,58,5,7585,7,0,2006,8,Q3
159500.0,3,1.5,32,6,7950,6,0,2009,7,Q3
194000.0,2,2.0,1,7,8556,5,0,2007,5,Q2
219500.0,3,1.5,67,7,13125,6,0,2007,7,Q3
170000.0,3,2.5,70,5,10800,7,0,2006,4,Q2
138800.0,3,2.0,37,5,15870,6,0,2006,3,Q1
155900.0,1,2.0,2,6,4435,3,0,2006,5,Q2
126000.0,3,1.0,13,5,8775,5,0,2007,4,Q2
145000.0,3,2.5,37,6,11040,5,0,2008,10,Q4
133000.0,3,2.5,47,5,7500,5,0,2010,6,Q2
192000.0,3,2.0,5,7,8749,6,0,2007,9,Q3
160000.0,3,2.0,42,6,8800,6,0,2006,3,Q1
187500.0,3,2.5,11,6,13031,6,0,2006,7,Q3
147000.0,2,2.0,18,6,9069,5,0,2010,4,Q2
83500.0,3,1.5,37,4,1974,6,0,2010,5,Q2
252000.0,3,2.5,4,8,10574,9,0,2009,5,Q2
137500.0,3,2.0,2,7,2522,7,0,2006,4,Q2
197000.0,1,2.5,1,8,3316,4,0,2006,4,Q2
92900.0,2,2.0,59,3,8544,6,0,2009,6,Q2
160000.0,2,3.5,9,7,2160,4,0,2008,3,Q1
136500.0,4,2.0,83,6,8400,7,0,2008,6,Q2
146000.0,1,2.5,41,5,9230,6,0,2006,10,Q4
129000.0,2,2.0,54,5,5868,4,160,2010,5,Q2
176432.0,3,2.0,1,6,9317,6,0,2007,3,Q1
127000.0,3,1.5,93,6,6882,7,0,2007,3,Q1
170000.0,2,1.5,21,8,3696,5,0,2007,10,Q4
128000.0,3,1.0,73,4,6000,6,0,2009,7,Q3
157000.0,3,2.0,31,7,11880,7,0,2009,4,Q2
60000.0,1,1.0,89,2,8400,3,0,2009,1,Q1
119500.0,3,1.0,36,5,9758,5,0,2007,7,Q3
135000.0,2,1.0,47,5,7000,6,0,2007,4,Q2
159500.0,3,1.5,47,6,8910,6,0,2006,7,Q3
106000.0,3,2.5,37,5,2016,6,0,2007,4,Q2
325000.0,3,3.5,16,8,12256,9,0,2010,4,Q2
179900.0,3,3.0,17,7,10357,6,0,2007,5,Q2
274725.0,3,2.5,0,7,23257,9,0,2006,9,Q3
181000.0,3,2.5,7,6,8063,7,0,2007,11,Q4
280000.0,3,3.0,5,8,11362,7,0,2009,3,Q1
188000.0,3,3.5,13,6,8000,8,0,2008,6,Q2
205000.0,4,2.5,32,7,10480,8,0,2008,9,Q3
129900.0,2,2.0,49,5,7100,5,0,2006,7,Q3
134500.0,2,2.0,54,5,8923,6,0,2007,5,Q2
117000.0,2,1.0,52,5,5400,4,0,2006,8,Q3
318000.0,3,3.0,0,8,12085,7,0,2007,11,Q4
184100.0,3,3.5,7,8,7750,7,0,2009,3,Q1
130000.0,3,2.0,41,5,9764,5,0,2008,5,Q2
140000.0,3,1.5,50,5,13825,6,0,2008,12,Q4
133700.0,3,1.0,47,5,7560,6,0,2006,7,Q3
118400.0,2,1.0,87,6,8263,6,0,2007,5,Q2
212900.0,3,2.0,1,7,10084,7,0,2006,7,Q3
112000.0,3,1.0,53,4,8926,5,160,2009,10,Q4
118000.0,2,1.5,62,5,9405,4,0,2009,6,Q2
163900.0,3,2.5,15,7,9125,7,0,2007,7,Q3
115000.0,2,1.0,54,4,10434,5,0,2009,11,Q4
174000.0,2,2.0,2,7,3684,7,0,2009,6,Q2
259000.0,3,3.0,3,7,14572,7,0,2007,11,Q4
215000.0,4,2.5,3,7,11796,8,0,2007,7,Q3
140000.0,2,2.0,27,5,7200,4,0,2007,8,Q3
135000.0,4,3.0,81,4,7804,7,0,2009,12,Q4
93500.0,3,1.0,16,5,10712,5,0,2007,9,Q3
117500.0,5,2.0,127,6,9900,8,0,2007,5,Q2
239500.0,3,2.5,14,8,9828,8,0,2009,6,Q2
169000.0,3,2.5,10,6,8773,7,0,2007,8,Q3
102000.0,2,1.0,81,6,6180,5,0,2007,5,Q2
119000.0,3,1.0,58,6,9600,6,0,2008,4,Q2
94000.0,2,1.0,135,5,6342,6,0,2010,5,Q2
196000.0,2,3.0,32,6,9819,5,0,2009,5,Q2
144000.0,3,1.0,87,5,8731,6,126,2007,5,Q2
139000.0,2,2.0,57,5,7350,4,0,2008,6,Q2
197500.0,4,3.5,33,5,10304,9,0,2009,10,Q4
424870.0,4,4.0,1,8,9965,11,0,2007,4,Q2
80000.0,3,1.0,49,5,9000,5,0,2008,7,Q3
80000.0,2,2.0,69,4,12180,5,0,2010,7,Q3
149000.0,3,1.0,78,5,6240,8,0,2006,8,Q3
180000.0,3,3.0,21,6,11200,5,0,2006,5,Q2
174500.0,3,1.5,68,7,12000,7,0,2009,7,Q3
116900.0,2,1.0,82,7,5700,5,0,2008,8,Q3
143000.0,3,1.5,89,7,9000,7,0,2009,7,Q3
124000.0,2,1.0,57,6,8280,4,0,2007,11,Q4
149900.0,3,1.5,47,5,17755,6,100,2006,11,Q4
230000.0,2,1.0,50,6,14115,6,0,2006,7,Q3
120500.0,2,1.0,78,6,5890,5,0,2008,6,Q2
201800.0,4,2.0,43,7,13700,8,273,2008,5,Q2
218000.0,3,3.0,31,5,10768,6,180,2007,7,Q3
179900.0,3,2.5,43,5,9350,6,0,2008,10,Q4
230000.0,2,3.0,2,7,5001,6,0,2009,7,Q3
235128.0,3,2.0,1,8,11932,7,0,2008,6,Q2
185000.0,4,2.5,34,6,9120,8,0,2008,7,Q3
146000.0,3,2.5,32,6,2280,7,0,2010,7,Q3
224000.0,3,2.0,54,6,14778,7,0,2008,11,Q4
129000.0,3,1.0,39,5,8724,5,0,2007,5,Q2
108959.0,0,3.0,39,4,12900,6,0,2008,1,Q1
194000.0,2,2.5,29,5,16157,5,0,2007,6,Q2
233170.0,3,2.0,0,7,9541,7,0,2009,9,Q3
245350.0,3,2.0,2,8,10475,7,0,2010,2,Q1
173000.0,3,3.5,6,6,10852,7,0,2006,2,Q1
235000.0,4,2.0,73,6,13728,7,90,2008,7,Q3
625000.0,4,4.5,11,10,35760,10,0,2006,7,Q3
171000.0,3,2.0,31,6,9880,6,0,2008,7,Q3
163000.0,3,2.0,50,6,9120,6,288,2008,11,Q4
171900.0,2,2.5,2,7,4017,5,0,2008,3,Q1
200500.0,3,3.0,61,5,18030,12,0,2007,3,Q1
239000.0,4,2.5,74,6,16560,9,0,2006,7,Q3
285000.0,4,2.5,15,8,10678,9,0,2007,4,Q2
119500.0,3,2.0,24,5,6951,5,0,2008,10,Q4
115000.0,3,1.0,83,6,3950,5,0,2009,12,Q4
154900.0,3,1.5,88,5,7681,7,0,2009,7,Q3
93000.0,3,1.0,52,5,8335,5,0,2006,4,Q2
250000.0,4,2.5,16,7,11170,8,0,2006,4,Q2
392500.0,2,3.5,0,8,5587,5,0,2008,11,Q4
745000.0,4,4.5,11,10,15623,10,0,2007,7,Q3
120000.0,2,2.0,86,5,10800,5,0,2006,6,Q2
186700.0,3,2.5,44,5,35133,5,263,2007,5,Q2
104900.0,4,2.0,82,5,9738,7,0,2006,3,Q1
95000.0,3,3.0,109,3,10615,7,0,2009,8,Q3
262000.0,2,3.0,12,8,12461,5,0,2006,7,Q3
195000.0,3,2.5,7,7,8935,7,0,2009,7,Q3
189000.0,3,2.5,11,7,7500,7,0,2010,6,Q2
168000.0,3,2.0,46,4,32463,7,0,2007,3,Q1
174000.0,2,2.5,8,8,2645,5,0,2007,11,Q4
125000.0,3,1.0,82,5,9600,6,0,2007,7,Q3
165000.0,2,3.0,10,6,4500,5,0,2009,6,Q2
158000.0,4,1.5,41,6,9364,7,0,2010,3,Q1
176000.0,3,2.5,3,6,8029,8,0,2008,7,Q3
219210.0,4,2.5,0,7,14054,9,0,2006,11,Q4
144000.0,3,1.0,90,7,8850,7,0,2006,7,Q3
178000.0,3,2.0,8,7,9100,6,0,2009,6,Q2
148000.0,3,1.5,43,4,11235,6,0,2006,10,Q4
116050.0,3,1.0,36,4,9353,5,0,2006,7,Q3
197900.0,3,2.5,11,7,10400,6,0,2009,3,Q1
117000.0,3,2.0,84,5,6000,5,0,2009,5,Q2
213000.0,3,2.0,9,7,9750,6,0,2009,10,Q4
153500.0,3,2.5,31,5,10140,6,0,2006,7,Q3
271900.0,3,2.0,19,7,14684,7,0,2009,6,Q2
107000.0,2,2.0,40,4,8900,5,0,2006,11,Q4
200000.0,3,3.0,3,6,9135,7,0,2006,5,Q2
140000.0,3,2.0,46,5,7763,6,0,2008,10,Q4
290000.0,3,3.0,0,8,10182,8,0,2006,5,Q2
189000.0,3,2.5,18,6,11218,8,0,2010,5,Q2
164000.0,4,2.0,22,8,12134,8,0,2010,6,Q2
113000.0,2,2.0,68,4,9340,4,0,2009,8,Q3
145000.0,0,1.5,41,4,10246,3,0,2006,5,Q2
134500.0,3,2.0,44,5,10205,6,0,2006,5,Q2
125000.0,3,1.0,41,5,7094,5,0,2007,5,Q2
112000.0,4,2.0,32,6,8930,8,0,2010,4,Q2
229456.0,3,3.0,0,8,8640,6,0,2009,9,Q3
80500.0,2,1.0,59,4,6240,3,0,2006,7,Q3
91500.0,3,1.5,35,6,1680,7,0,2006,4,Q2
115000.0,2,1.0,42,5,7800,5,0,2006,11,Q4
134000.0,3,1.0,40,5,8250,5,0,2008,8,Q3
143000.0,3,2.0,58,6,10496,7,0,2007,1,Q1
137900.0,4,2.0,55,5,10680,7,0,2006,10,Q4
184000.0,3,3.5,4,7,15384,8,0,2008,2,Q1
145000.0,3,1.5,49,6,10482,6,0,2007,6,Q2
214000.0,4,2.5,1,6,14598,9,0,2008,1,Q1
147000.0,2,2.0,43,5,8872,5,0,2008,12,Q4
367294.0,1,2.5,0,9,8769,7,224,2008,10,Q4
127000.0,4,2.0,48,5,7910,7,0,2008,8,Q3
190000.0,4,3.0,30,5,18890,12,0,2007,8,Q3
132500.0,3,2.0,44,5,7728,6,0,2006,5,Q2
101800.0,2,2.0,45,4,9842,6,0,2007,3,Q1
142000.0,3,2.0,51,5,12160,6,0,2010,5,Q2
130000.0,4,1.5,97,5,8525,7,0,2008,11,Q4
138887.0,4,1.5,92,5,13132,9,0,2006,7,Q3
175500.0,2,2.5,7,7,2628,6,0,2010,6,Q2
195000.0,4,2.5,2,7,12393,8,0,2006,9,Q3
142500.0,3,1.5,1,6,13072,6,0,2006,3,Q1
265900.0,2,2.0,1,8,9037,6,0,2007,12,Q4
224900.0,3,3.5,5,7,8158,8,0,2008,7,Q3
248328.0,3,2.0,0,7,9849,7,0,2007,6,Q2
170000.0,3,3.0,36,7,10625,6,0,2010,1,Q1
465000.0,2,3.5,0,10,13891,7,0,2006,9,Q3
230000.0,3,1.0,77,8,11435,7,0,2006,6,Q2
178000.0,3,3.5,23,6,12090,7,147,2007,1,Q1
186500.0,3,2.5,1,7,8125,6,0,2006,3,Q1
169900.0,3,2.0,34,6,12328,6,0,2010,5,Q2
129500.0,3,1.5,91,6,9600,8,0,2008,4,Q2
119000.0,3,1.0,57,5,7200,6,0,2007,5,Q2
244000.0,3,3.5,42,7,11160,8,0,2010,4,Q2
171750.0,2,2.0,3,7,3136,6,0,2006,3,Q1
130000.0,3,2.0,41,5,9858,5,0,2009,11,Q4
294000.0,3,3.5,33,7,17542,9,0,2007,7,Q3
165400.0,3,2.5,5,7,6931,7,0,2008,7,Q3
127500.0,3,1.0,76,6,6240,6,120,2007,11,Q4
301500.0,2,3.0,14,8,14303,7,0,2008,8,Q3
99900.0,2,1.0,87,5,4060,4,0,2009,7,Q3
190000.0,2,3.0,3,7,9587,5,0,2008,7,Q3
151000.0,3,2.5,39,6,9750,6,80,2008,7,Q3
181000.0,3,2.5,10,6,24682,7,0,2009,6,Q2
128900.0,2,1.0,53,5,9600,5,0,2009,6,Q2
161500.0,5,2.0,52,4,11250,8,0,2009,11,Q4
180500.0,3,1.0,88,6,13515,8,0,2007,7,Q3
181000.0,2,3.0,10,6,4060,5,0,2008,8,Q3
183900.0,3,3.5,7,7,3735,6,0,2006,3,Q1
122000.0,4,1.5,97,7,10120,9,0,2007,1,Q1
378500.0,3,2.0,2,9,13214,10,0,2010,5,Q2
381000.0,4,3.5,73,8,14100,11,0,2008,5,Q2
144000.0,3,1.5,49,5,11344,7,0,2007,7,Q3
260000.0,0,2.5,31,7,23595,4,0,2010,4,Q2
185750.0,3,2.0,41,6,9156,7,0,2009,8,Q3
137000.0,3,2.0,41,5,13526,5,0,2006,11,Q4
177000.0,2,2.0,49,6,11512,5,163,2008,5,Q2
139000.0,3,2.0,97,5,5362,8,0,2007,11,Q4
137000.0,4,2.0,59,5,11345,10,0,2007,7,Q3
162000.0,3,2.0,37,6,12936,6,0,2009,12,Q4
197900.0,3,2.5,42,6,17871,7,0,2009,6,Q2
237000.0,3,3.5,6,8,9473,7,0,2008,3,Q1
68400.0,2,1.0,90,4,7500,6,0,2010,4,Q2
227000.0,3,3.0,7,7,9808,6,0,2009,3,Q1
180000.0,2,3.0,16,7,8049,6,90,2006,7,Q3
150500.0,3,2.0,32,5,8800,5,288,2009,9,Q3
139000.0,4,3.0,39,6,9400,8,0,2010,4,Q2
169000.0,4,2.0,91,6,9638,10,116,2010,3,Q1
132500.0,4,1.0,70,6,6000,6,0,2009,5,Q2
143000.0,3,2.5,47,6,9790,6,0,2010,6,Q2
190000.0,4,2.5,42,5,36500,7,0,2006,6,Q2
278000.0,2,3.0,9,8,5664,5,0,2009,10,Q4
281000.0,3,2.5,0,8,11065,8,0,2006,10,Q4
180500.0,3,2.0,46,5,14112,6,0,2010,4,Q2
119500.0,3,2.5,37,5,1680,6,0,2009,2,Q1
107500.0,4,2.0,117,5,6600,11,0,2009,12,Q4
162900.0,4,2.5,30,7,10140,8,259,2006,3,Q1
115000.0,2,2.0,51,5,8172,5,0,2006,4,Q2
138500.0,3,2.5,38,5,8400,5,0,2006,11,Q4
155000.0,3,3.0,45,5,8700,6,0,2008,12,Q4
140000.0,2,3.0,1,6,3675,5,0,2006,6,Q2
160000.0,3,4.5,0,10,63887,12,0,2008,1,Q1
154000.0,3,2.5,51,5,7500,6,0,2010,5,Q2
225000.0,3,2.5,10,7,10762,9,0,2009,5,Q2
177500.0,3,1.0,67,6,7500,7,224,2009,11,Q4
290000.0,4,3.5,12,8,10120,8,0,2006,12,Q4
232000.0,3,2.0,1,7,8688,7,0,2006,4,Q2
130000.0,3,2.0,2,7,3363,7,0,2006,4,Q2
325000.0,2,3.0,3,9,13173,6,0,2009,11,Q4
202500.0,2,2.0,1,7,6955,6,0,2006,9,Q3
138000.0,3,2.0,15,5,8072,5,0,2009,5,Q2
147000.0,2,2.0,60,5,12000,6,0,2008,5,Q2
179200.0,3,3.0,17,6,7153,6,0,2008,6,Q2
335000.0,3,3.0,51,7,17500,7,0,2010,5,Q2
203000.0,3,3.0,2,7,8814,6,0,2007,1,Q1
302000.0,4,2.5,17,8,9572,9,0,2007,6,Q2
333168.0,4,2.5,11,9,14774,10,0,2010,5,Q2
119000.0,3,2.0,53,4,8190,5,0,2007,10,Q4
206900.0,4,2.5,39,6,11075,9,0,2008,6,Q2
295493.0,3,3.0,1,8,10226,8,0,2009,1,Q1
208900.0,2,2.0,1,7,4230,5,0,2007,4,Q2
275000.0,3,2.0,5,8,14781,7,0,2006,8,Q3
111000.0,3,1.0,53,4,10215,5,0,2007,2,Q1
156500.0,3,2.5,52,6,8400,6,216,2009,6,Q2
72500.0,2,1.0,59,3,6627,4,0,2008,7,Q3
190000.0,3,3.5,18,7,10186,8,0,2010,6,Q2
82500.0,2,1.0,69,4,5330,5,0,2009,12,Q4
147000.0,2,2.0,1,8,9986,7,0,2007,2,Q1
55000.0,2,1.0,86,4,3636,5,0,2008,1,Q1
79000.0,3,1.0,76,3,4270,6,0,2007,5,Q2
130500.0,3,1.5,26,5,6600,5,0,2008,10,Q4
256000.0,5,2.0,88,6,10440,8,480,2008,6,Q2
176500.0,3,2.5,8,7,9084,8,0,2006,6,Q2
227000.0,3,2.0,1,8,10000,7,0,2007,12,Q4
132500.0,3,1.0,30,5,10780,6,0,2006,7,Q3
100000.0,2,2.0,71,4,8877,3,0,2009,5,Q2
125500.0,2,1.5,68,5,7200,6,0,2006,7,Q3
125000.0,3,1.5,39,5,2368,7,0,2009,5,Q2
167900.0,2,2.5,32,6,9650,6,0,2009,4,Q2
135000.0,4,2.0,35,5,9246,8,0,2008,11,Q4
52500.0,2,1.0,65,4,4118,4,0,2006,3,Q1
200000.0,3,3.5,4,7,13450,8,0,2006,6,Q2
128500.0,3,1.0,34,5,9560,5,0,2006,6,Q2
123000.0,3,1.0,36,4,8294,5,0,2007,6,Q2
155000.0,3,2.0,5,6,13695,6,0,2008,7,Q3
228500.0,3,2.5,5,8,9375,7,0,2007,8,Q3
177000.0,3,1.5,81,6,7558,9,0,2009,3,Q1
